ID	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	Chlorophyll_Sensor	Citation	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Depth	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	environment_(biome)	environment_(feature)	environment_(material)	environmental_package	Event_Date/Time_End	Event_Date/Time_Start	Event_Label	Experiment	Further_Details	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Last_Update_Date	Latitude_End	Latitude_Start	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Longitude_End	Longitude_Start	Nitrate_Sensor	Organism	Oxygen_Sensor	Platform	project_name	Protocol_Label	ReleaseDate	create_date	version	Salinity_Sensor	Sample_Collection_Device	Sample Name	Sample_name	Sample_Status	Sampling_Campaign	Sampling_Platform	Sampling_Station	size_fraction_lower_threshold	Size_Fraction_Upper_Threshold	SRA Study	temperature	INSDC_center_alias	external_id	Submitter_Id	ENA_first_public	ENA_last_update	Marine_Region	Alias	Description	ENA_checklist	SRA_accession	title	instrument_model (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	Scientific_Name
ERR599079	WGS	197	17316759463	PRJEB1787	SAMEA2622021	12203020651	GSC	0.176523	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	188	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-04-04 1:33	2011-04-03 21:50:58	TARA_20110403T2150Z_098_Combined-EVENTS_CAST	ERX556065	tbd	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:40Z	public	Illumina HiSeq 2000	2014-05-01Z	-25.859	-25.826	APY_ACTIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-111.6989	-111.7294	-0.73316	marine metagenome	210.5781	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T22:49:00Z	1	35.845669	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2622021	TARA_B100001029	This version can be used to provide data discovery services	TARA_20110401Z	SV Tara	TARA_098	0.22	3	ERP001736	20.171605	GSC	SAMEA2622021	TARA_B100001029	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Easter Island (MRGID:15120), Marine Ecoregion:Easter Island (MRGID:15120)									
ERR599080	WGS	199	9124059838	PRJEB1787	SAMEA2622759	5717480698	GSC	0.286662	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-08-04 22:00	2011-08-04 18:33	TARA_20110804T1833Z_124_EVENT_PUMP	ERX555929	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:04Z	public	Illumina HiSeq 2000	2014-05-01Z	-9.1552	-9.1504	APY_AEHIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-140.5284	-140.5216	5.111856	marine metagenome	190.724	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T21:56:00Z	1	35.396729	PUMP (High Volume Peristaltic Pump)	SAMEA2622759	TARA_B100000674	This version can be used to provide data discovery services	TARA_20110726Z	SV Tara	TARA_124	0.22	3	ERP001736	26.518986	GSC	SAMEA2622759	TARA_B100000674	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)									
ERR599081	WGS	198	28708507114	PRJEB1787	SAMEA2622119	18923958359	GSC	0.366887	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	50	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-04-15 23:26	2011-04-15 19:38	TARA_20110415T1938Z_100_EVENT_PUMP	ERX555917	tbd	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:25Z	public	Illumina HiSeq 2000	2014-05-01Z	-12.9226	-12.9723	APY_ADAIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-96.0932	-96.0122	1.501977	marine metagenome	216.790338	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T22:35:00Z	1	35.544655	PUMP (High Volume Peristaltic Pump) with ECOTriplet	SAMEA2622119	TARA_B100000965	This version can be used to provide data discovery services	TARA_20110401Z	SV Tara	TARA_100	0.22	3	ERP001736	20.649431	GSC	SAMEA2622119	TARA_B100000965	2014-09-12	2015-11-04										
ERR599082	WGS	195	34857206317	PRJEB1787	SAMEA2620021	25117872435	GSC	0.604752	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	25	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2010-03-15 12:46	2010-03-15 11:18	TARA_20100315T1118Z_038_EVENT_PUMP	ERX556034	tbd	Genoscope	2014-09-12T17:03:36Z	2015-11-04T11:48:14Z	public	Illumina HiSeq 2000	2014-05-01Z	19.0108	19.0284	APY_ABTIOSF_r1	PAIRED	RANDOM	METAGENOMIC	64.532	64.5126	1.230122	marine metagenome	154.699917	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-1.6	2014-09-13T00:00:00Z	2014-09-19T06:53:00Z	1	99999	PUMP (High Volume Peristaltic Pump) with ECOTriplet	SAMEA2620021	TARA_B100000073	This version can be used to provide data discovery services	TARA_20100309Z	SV Tara	TARA_038	0.22	1.6	ERP001736	25.494408	GSC	SAMEA2620021	TARA_B100000073	2014-09-12	2015-11-04										
ERR599083	WGS	198	10109780662	PRJEB1787	SAMEA2622673	6571309055	GSC	0	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	600	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-07-28 3:26	2011-07-27 19:28:43	TARA_20110727T1932Z_122_Combined-EVENTS_CAST	ERX555981	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:48:52Z	public	Illumina HiSeq 2000	2014-05-01Z	-8.978	-8.9729	APY_AEEIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-139.2432	-139.2393	42.53205	marine metagenome	38.115125	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T23:01:00Z	1	34.580675	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2622673	TARA_B100000678	This version can be used to provide data discovery services	TARA_20110726Z	SV Tara	TARA_122	0.22	3	ERP001736	7.212238	GSC	SAMEA2622673	TARA_B100000678	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)									
ERR599084	WGS	200	9366913790	PRJEB1787	SAMEA2622796	5845900872	GSC	0.127609	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	120	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	marine epipelagic mixed layer (ENVO:xxxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-08-05 22:18	2011-08-05 17:31:19	TARA_20110805T1733Z_124_Combined-EVENTS_CAST	ERX556036	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:03Z	public	Illumina HiSeq 2000	2014-05-01Z	-9.067	-9.0714	APY_AEQIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-140.6346	-140.5973	4.458677	marine metagenome	175.895625	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T21:08:00Z	1	35.797875	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2622796	TARA_B100000676	This version can be used to provide data discovery services	TARA_20110726Z	SV Tara	TARA_124	0.22	3	ERP001736	25.221787	GSC	SAMEA2622796	TARA_B100000676	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)									
ERR599085	WGS	198	7147772998	PRJEB1787	SAMEA2622048	4625186085	GSC	0	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	488	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-04-04 22:34	2011-04-04 13:55:02	TARA_20110404T1359Z_098_Combined-EVENTS_CAST	ERX555924	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:14Z	public	Illumina HiSeq 2000	2014-05-01Z	-25.8339	-25.8076	APY_ACVIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-111.8078	-111.6906	24.644021	marine metagenome	155.55759	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T20:23:00Z	1	34.362649	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2622048	TARA_B100001013	This version can be used to provide data discovery services	TARA_20110401Z	SV Tara	TARA_098	0.22	3	ERP001736	8.113126	GSC	SAMEA2622048	TARA_B100001013	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Easter Island (MRGID:15120), Marine Ecoregion:Easter Island (MRGID:15120)									
ERR599086	WGS	196	40972598148	PRJEB1787	SAMEA2622499	29152874834	GSC	0	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	350	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-06-01 21:46	2011-06-01 16:00:59	TARA_20110601T1603Z_111_Combined-EVENTS_CAST	ERX556070	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:48:50Z	public	Illumina HiSeq 2000	2014-05-01Z	-16.9727	-16.9486	APY_ADVIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-100.6633	-100.6715	30.409013	marine metagenome	3.171063	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	2014-09-13T00:00:00Z	2014-10-12T01:25:00Z	1	34.698369	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2622499	TARA_B100000586	This version can be used to provide data discovery services	TARA_20110520Z	SV Tara	TARA_111	0.22	3	ERP001736	10.893125	GSC	SAMEA2622499	TARA_B100000586	2014-09-12	2015-11-04										
ERR599087	WGS	197	38613633728	PRJEB1787	SAMEA2623370	26436188155	GSC	0.334076	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	60	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-12-11 16:15	2011-12-11 13:27:34	TARA_20111211T1332Z_138_Combined-EVENTS_CAST	ERX555961	tbd	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:40Z	public	Illumina HiSeq 2000	2014-05-01Z	6.3354	6.3378	APY_AFSIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-103.0345	-102.9538	22.087762	marine metagenome	77.038525	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-10-08T15:10:00Z	1	34.611755	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2623370	TARA_B100001996	This version can be used to provide data discovery services	TARA_20111124Z	SV Tara	TARA_138	0.22	3	ERP001736	19.048358	GSC	SAMEA2623370	TARA_B100001996	2014-09-12	2015-11-04										
ERR599088	WGS	208	8737359206	PRJEB1787	SAMEA2620786	5510800292	GSC	0.162993	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2010-07-07 7:45	2010-07-07 4:48	TARA_20100707T0448Z_064_EVENT_PUMP	ERX556012	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:48:46Z	public	Illumina HiSeq 2000	2014-05-01Z	-29.5023	-29.5019	APY_AAAIOSF_r1	PAIRED	RANDOM	METAGENOMIC	37.9965	37.9889	99999	marine metagenome	210.00775	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T20:05:00Z	1	35.334717	PUMP (High Volume Peristaltic Pump)	SAMEA2620786	TARA_B100000401	This version can be used to provide data discovery services	TARA_20100624Z	SV Tara	TARA_064	0.22	3	ERP001736	22.165567	GSC	SAMEA2620786	TARA_B100000401	2014-09-12	2015-11-04										
ERR599089	WGS	200	9329662212	PRJEB1787	SAMEA2622796	5827879538	GSC	0.127609	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	120	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	marine epipelagic mixed layer (ENVO:xxxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-08-05 22:18	2011-08-05 17:31:19	TARA_20110805T1733Z_124_Combined-EVENTS_CAST	ERX555955	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:03Z	public	Illumina HiSeq 2000	2014-05-01Z	-9.067	-9.0714	APY_AEQIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-140.6346	-140.5973	4.458677	marine metagenome	175.895625	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T20:04:00Z	1	35.797875	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2622796	TARA_B100000676	This version can be used to provide data discovery services	TARA_20110726Z	SV Tara	TARA_124	0.22	3	ERP001736	25.221787	GSC	SAMEA2622796	TARA_B100000676	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)									
ERR599090	WGS	195	31916527125	PRJEB1787	SAMEA2621509	22924681005	GSC	0.065273	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-01-06 12:30	2011-01-06 10:38	TARA_20110106T1038Z_085_EVENT_PUMP	ERX556133	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:13Z	public	Illumina HiSeq 2000	2014-05-01Z	-62.1363	-62.0385	APY_ACPIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-49.3331	-49.529	27.501159	marine metagenome	343.4373	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-18T20:34:00Z	1	34.35388	PUMP (High Volume Peristaltic Pump)	SAMEA2621509	TARA_B100000787	This version can be used to provide data discovery services	TARA_20101231Z	SV Tara	TARA_085	0.22	3	ERP001736	0.67108	GSC	SAMEA2621509	TARA_B100000787	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Scotia Sea (MRGID:21742), Marine Ecoregion:South Orkney Islands (MRGID:21928)									
ERR599091	WGS	199	8134045183	PRJEB1787	SAMEA2622817	5101328063	GSC	0.233673	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-08-08 19:54	2011-08-08 17:33	TARA_20110808T1733Z_125_EVENT_PUMP	ERX555938	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:48:51Z	public	Illumina HiSeq 2000	2014-05-01Z	-8.895	-8.9111	APY_AEKIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-142.6228	-142.5571	4.985942	marine metagenome	187.302833	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T23:34:00Z	1	35.427733	PUMP (High Volume Peristaltic Pump)	SAMEA2622817	TARA_B100001121	This version can be used to provide data discovery services	TARA_20110726Z	SV Tara	TARA_125	0.22	3	ERP001736	26.780158	GSC	SAMEA2622817	TARA_B100001121	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)									
ERR599092	WGS	199	33728405941	PRJEB1787	SAMEA2619678	22573816731	GSC	0.132494	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	60	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2009-11-02 15:56	2009-11-02 14:07	TARA_20091102T1407Z_018_EVENT_PUMP	ERX555962	tbd	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:36Z	public	Illumina HiSeq 2000	2014-05-01Z	35.7593	35.7528	APY_ABEIOSF_r1	PAIRED	RANDOM	METAGENOMIC	14.3453	14.2765	99999	marine metagenome	237.8893	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	2014-09-13T00:00:00Z	2014-09-20T05:49:00Z	1	37.89241	PUMP (High Volume Peristaltic Pump) with ECOTriplet	SAMEA2619678	TARA_S200000501	This version can be used to provide data discovery services	TARA_20091031Z	SV Tara	TARA_018	0.22	1.6	ERP001736	18.36839	GSC	SAMEA2619678	TARA_S200000501	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Tunisian Plateau/Gulf of Sidra (MRGID:21898), Marine Ecoregion:Ionian Sea (MRGID:3351)									
ERR599093	WGS	197	16288631213	PRJEB1787	SAMEA2621990	11163748572	GSC	0.013449	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-04-03 16:35	2011-04-03 13:44	TARA_20110403T1344Z_098_EVENT_PUMP	ERX556049	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:21Z	public	Illumina HiSeq 2000	2014-05-01Z	-25.8126	-25.8051	APY_ACSIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-111.7386	-111.7202	-1.567491	marine metagenome	200.538167	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	2014-09-13T00:00:00Z	2014-09-18T00:12:00Z	1	36.402683	PUMP (High Volume Peristaltic Pump)	SAMEA2621990	TARA_B100001027	This version can be used to provide data discovery services	TARA_20110401Z	SV Tara	TARA_098	0.22	3	ERP001736	25.14875	GSC	SAMEA2621990	TARA_B100001027	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Easter Island (MRGID:15120), Marine Ecoregion:Easter Island (MRGID:15120)									
ERR599094	WGS	197	32476946351	PRJEB1787	SAMEA2619782	22333426823	GSC	0.201016	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	50	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2009-11-23 16:06	2009-11-23 13:52	TARA_20091123T1352Z_025_EVENT_PUMP	ERX556032	tbd	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:33Z	public	Illumina HiSeq 2000	2014-05-01Z	39.3757	39.3991	APY_ABGIOSF_r1	PAIRED	RANDOM	METAGENOMIC	19.4167	19.3997	99999	marine metagenome	229.547682	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	2014-09-13T00:00:00Z	2014-09-18T23:48:00Z	1	38.475705	PUMP (High Volume Peristaltic Pump) with ECOTriplet	SAMEA2619782	TARA_E500000331	This version can be used to provide data discovery services	TARA_20091122Z	SV Tara	TARA_025	0.22	1.6	ERP001736	15.161277	GSC	SAMEA2619782	TARA_E500000331	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)									
ERR599095	WGS	195	40585302868	PRJEB1787	SAMEA2619399	29822990481	GSC	0.090621	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	40	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2009-09-15 18:45	2009-09-15 18:00	TARA_20090915T1800Z_004_EVENT_PUMP	ERX555913	tbd	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:30Z	public	Illumina HiSeq 2000	2014-05-01Z	35.5571	36.5533	APY_ABCIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-6.5586	-6.5669	99999	marine metagenome	99999	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	2014-09-13T00:00:00Z	2014-09-22T11:04:00Z	1	36.63313	PUMP (High Volume Peristaltic Pump)	SAMEA2619399	TARA_X000000368	This version can be used to provide data discovery services	TARA_20090913Z	SV Tara	TARA_004	0.22	1.6	ERP001736	20.408907	GSC	SAMEA2619399	TARA_X000000368	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Ecoregion:Alboran Sea (MRGID:3324)									
ERR599096	WGS	198	9780355574	PRJEB1787	SAMEA2622673	6477251243	GSC	0	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	600	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-07-28 3:26	2011-07-27 19:28:43	TARA_20110727T1932Z_122_Combined-EVENTS_CAST	ERX556013	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:48:52Z	public	Illumina HiSeq 2000	2014-05-01Z	-8.978	-8.9729	APY_AEEIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-139.2432	-139.2393	42.53205	marine metagenome	38.115125	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T22:50:00Z	1	34.580675	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2622673	TARA_B100000678	This version can be used to provide data discovery services	TARA_20110726Z	SV Tara	TARA_122	0.22	3	ERP001736	7.212238	GSC	SAMEA2622673	TARA_B100000678	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)									
ERR599097	WGS	197	32976603710	PRJEB1787	SAMEA2619840	22800409688	GSC	0.224444	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	80	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2010-01-11 15:20	2010-01-11 14:17	TARA_20100111T1417Z_032_EVENT_PUMP	ERX555931	tbd	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:34Z	public	Illumina HiSeq 2000	2014-05-01Z	23.4217	23.4183	APY_ABKIOSF_r1	PAIRED	RANDOM	METAGENOMIC	37.2517	37.245	1.201064	marine metagenome	179.968	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	2014-09-13T00:00:00Z	2014-10-11T00:07:00Z	1	40.196433	PUMP (High Volume Peristaltic Pump) with ECOTriplet	SAMEA2619840	TARA_A100001037	This version can be used to provide data discovery services	TARA_20100108Z	SV Tara	TARA_032	0.22	1.6	ERP001736	26.050367	GSC	SAMEA2619840	TARA_A100001037	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Northern and Central Red Sea (MRGID:21919)									
ERR599098	WGS	198	5795959196	PRJEB1787	SAMEA2620542	3503855099	GSC	0.176565	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2010-05-17 7:40	2010-05-17 4:10	TARA_20100517T0410Z_052_EVENT_PUMP	ERX556014	tbd	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:28Z	public	Illumina HiSeq 2000	2014-05-01Z	-17.2387	-16.957	APY_ACFIOSF_r1	PAIRED	RANDOM	METAGENOMIC	53.9775	53.9801	99999	marine metagenome	191.68	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-1.6	2014-09-13T00:00:00Z	2014-09-17T19:52:00Z	1	34.566667	PUMP (High Volume Peristaltic Pump)	SAMEA2620542	TARA_B100000212	This version can be used to provide data discovery services	TARA_20100515Z	SV Tara	TARA_052	0.22	1.6	ERP001736	27.8684	GSC	SAMEA2620542	TARA_B100000212	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Ecoregion:Cargados Carajos/Tromelin Island (MRGID:22029)									
